フォルダ名,コンテンツ名,標準学習時間,URL
【研修動画】企業内新規事業開発概観（No.1-11）,【動画】No.11 事業開発ステップの全体像,0:04:48,https://01entrepreneur.quizgenerator.net/sys/?action=quizPlayer&options=eyJzY29faWQiOjU3NzQ2MzAsImhlYWRlciI6eyJnb29kIjp7InZpc2libGUiOnRydWV9fSwiYmFja19saXN0Ijp0cnVlfQ%3D%3D
【研修動画】企業内新規事業開発概観（No.1-11）,【修了証】だれでも新規事業つくれるカレッジ 企業内新規事業開発概観（基礎動画編）,0:00:00,
【研修動画】Ideation（No.12-14）,【動画】No.12 事業開発ステップ①Ideation,0:05:03,https://01entrepreneur.quizgenerator.net/sys/?action=quizPlayer&options=eyJzY29faWQiOjU3NzQ2MzUsImhlYWRlciI6eyJnb29kIjp7InZpc2libGUiOnRydWV9fSwiYmFja19saXN0Ijp0cnVlfQ%3D%3D
【研修動画】Ideation（No.12-14）,【動画】No.13 リーンキャンバスにまとめる（前半）,0:05:18,https://01entrepreneur.quizgenerator.net/sys/?action=quizPlayer&options=eyJzY29faWQiOjU3NzQ2MzgsImhlYWRlciI6eyJnb29kIjp7InZpc2libGUiOnRydWV9fSwiYmFja19saXN0Ijp0cnVlfQ%3D%3D
【研修動画】Ideation（No.12-14）,【動画】No.14 リーンキャンバスにまとめる（後半）,0:05:37,https://01entrepreneur.quizgenerator.net/sys/?action=quizPlayer&options=eyJzY29faWQiOjU3NzQ2NDMsImhlYWRlciI6eyJnb29kIjp7InZpc2libGUiOnRydWV9fSwiYmFja19saXN0Ijp0cnVlfQ%3D%3D
【研修動画】Ideation（No.12-14）,【修了証】だれでも新規事業つくれるカレッジ Ideation（基礎動画編）,0:00:00,
【研修動画】Customer Problem Fit（CPF／No.15-20）,【動画】No.15 事業開発ステップ②Customer Problem Fit,0:04:27,https://01entrepreneur.quizgenerator.net/sys/?action=quizPlayer&options=eyJzY29faWQiOjU3NzQ2NTMsImhlYWRlciI6eyJnb29kIjp7InZpc2libGUiOnRydWV9fSwiYmFja19saXN0Ijp0cnVlfQ%3D%3D
【研修動画】Customer Problem Fit（CPF／No.15-20）,【動画】No.16 最初に取り組むべき最も重要なことは顧客とその課題,0:05:07,https://01entrepreneur.quizgenerator.net/sys/?action=quizPlayer&options=eyJzY29faWQiOjU3NzQ2NTYsImhlYWRlciI6eyJnb29kIjp7InZpc2libGUiOnRydWV9fSwiYmFja19saXN0Ijp0cnVlfQ%3D%3D
【研修動画】Customer Problem Fit（CPF／No.15-20）,【動画】No.17 顧客課題とジョブ理論,0:04:28,https://01entrepreneur.quizgenerator.net/sys/?action=quizPlayer&options=eyJzY29faWQiOjU3NzQ2NjEsImhlYWRlciI6eyJnb29kIjp7InZpc2libGUiOnRydWV9fSwiYmFja19saXN0Ijp0cnVlfQ%3D%3D
【研修動画】Customer Problem Fit（CPF／No.15-20）,【動画】No.18 顧客課題を発見する手法について,0:05:50,https://01entrepreneur.quizgenerator.net/sys/?action=quizPlayer&options=eyJzY29faWQiOjU3NzQ2NjYsImhlYWRlciI6eyJnb29kIjp7InZpc2libGUiOnRydWV9fSwiYmFja19saXN0Ijp0cnVlfQ%3D%3D
【研修動画】Customer Problem Fit（CPF／No.15-20）,【動画】No.19 デプスインタビューの手法,0:06:33,https://01entrepreneur.quizgenerator.net/sys/?action=quizPlayer&options=eyJzY29faWQiOjU3NzQ2NzEsImhlYWRlciI6eyJnb29kIjp7InZpc2libGUiOnRydWV9fSwiYmFja19saXN0Ijp0cnVlfQ%3D%3D
【研修動画】Customer Problem Fit（CPF／No.15-20）,【動画】No.20 顧客課題はペルソナで考える,0:05:31,https://01entrepreneur.quizgenerator.net/sys/?action=quizPlayer&options=eyJzY29faWQiOjU3NzQ2NzYsImhlYWRlciI6eyJnb29kIjp7InZpc2libGUiOnRydWV9fSwiYmFja19saXN0Ijp0cnVlfQ%3D%3D
【研修動画】Customer Problem Fit（CPF／No.15-20）,【修了証】だれでも新規事業つくれるカレッジ Customer Problem Fit（基礎動画編）,0:00:00,
【研修動画】Problem Solution Fit（PSF／No.21-25）,【動画】No.21 事業開発ステップ③Problem Solution Fit,0:03:23,https://01entrepreneur.quizgenerator.net/sys/?action=quizPlayer&options=eyJzY29faWQiOjU3NzQ2ODYsImhlYWRlciI6eyJnb29kIjp7InZpc2libGUiOnRydWV9fSwiYmFja19saXN0Ijp0cnVlfQ%3D%3D
【研修動画】Problem Solution Fit（PSF／No.21-25）,【動画】No.22 狭く深く。最初に解決する顧客課題は一つに絞るべし,0:05:04,https://01entrepreneur.quizgenerator.net/sys/?action=quizPlayer&options=eyJzY29faWQiOjU3NzQ2ODksImhlYWRlciI6eyJnb29kIjp7InZpc2libGUiOnRydWV9fSwiYmFja19saXN0Ijp0cnVlfQ%3D%3D
【研修動画】Problem Solution Fit（PSF／No.21-25）,【動画】No.23 ソリューションを考えるための発想法,0:06:18,https://01entrepreneur.quizgenerator.net/sys/?action=quizPlayer&options=eyJzY29faWQiOjU3NzQ2OTQsImhlYWRlciI6eyJnb29kIjp7InZpc2libGUiOnRydWV9fSwiYmFja19saXN0Ijp0cnVlfQ%3D%3D
【研修動画】Problem Solution Fit（PSF／No.21-25）,【動画】No.24 マーケティングチャネル,0:09:47,https://01entrepreneur.quizgenerator.net/sys/?action=quizPlayer&options=eyJzY29faWQiOjU3NzQ2OTksImhlYWRlciI6eyJnb29kIjp7InZpc2libGUiOnRydWV9fSwiYmFja19saXN0Ijp0cnVlfQ%3D%3D
【研修動画】Problem Solution Fit（PSF／No.21-25）,【動画】No.25 カスタマージャーニーはプロダクトを使い続けるまでを描く,0:06:31,https://01entrepreneur.quizgenerator.net/sys/?action=quizPlayer&options=eyJzY29faWQiOjU3NzQ3MDQsImhlYWRlciI6eyJnb29kIjp7InZpc2libGUiOnRydWV9fSwiYmFja19saXN0Ijp0cnVlfQ%3D%3D
【研修動画】Problem Solution Fit（PSF／No.21-25）,【修了証】だれでも新規事業つくれるカレッジ Problem Solution Fit（基礎動画編）,0:00:00,
【研修動画】Product Market Fit（PMF／No.26-36）,【動画】No.26 事業開発ステップ④Product Market Fit,0:04:05,https://01entrepreneur.quizgenerator.net/sys/?action=quizPlayer&options=eyJzY29faWQiOjU3NzQ3MTQsImhlYWRlciI6eyJnb29kIjp7InZpc2libGUiOnRydWV9fSwiYmFja19saXN0Ijp0cnVlfQ%3D%3D
【研修動画】Product Market Fit（PMF／No.26-36）,【動画】No.27 「競合はいません」はありえない,0:05:10,https://01entrepreneur.quizgenerator.net/sys/?action=quizPlayer&options=eyJzY29faWQiOjU3NzQ3MTcsImhlYWRlciI6eyJnb29kIjp7InZpc2libGUiOnRydWV9fSwiYmFja19saXN0Ijp0cnVlfQ%3D%3D
【研修動画】Product Market Fit（PMF／No.26-36）,【動画】No.28 3Cで考える競合と市場,0:05:43,https://01entrepreneur.quizgenerator.net/sys/?action=quizPlayer&options=eyJzY29faWQiOjU3NzQ3MjIsImhlYWRlciI6eyJnb29kIjp7InZpc2libGUiOnRydWV9fSwiYmFja19saXN0Ijp0cnVlfQ%3D%3D
【研修動画】Product Market Fit（PMF／No.26-36）,【動画】No.29 新規事業の基本戦略「ランチェスター戦略」,0:06:41,https://01entrepreneur.quizgenerator.net/sys/?action=quizPlayer&options=eyJzY29faWQiOjU3NzQ3MjcsImhlYWRlciI6eyJnb29kIjp7InZpc2libGUiOnRydWV9fSwiYmFja19saXN0Ijp0cnVlfQ%3D%3D
【研修動画】Product Market Fit（PMF／No.26-36）,【動画】No.30 事業規模の予測方法,0:05:38,https://01entrepreneur.quizgenerator.net/sys/?action=quizPlayer&options=eyJzY29faWQiOjU3NzQ3MzIsImhlYWRlciI6eyJnb29kIjp7InZpc2libGUiOnRydWV9fSwiYmFja19saXN0Ijp0cnVlfQ%3D%3D
【研修動画】Product Market Fit（PMF／No.26-36）,【動画】No.31 Go To Marketを考える,0:05:06,https://01entrepreneur.quizgenerator.net/sys/?action=quizPlayer&options=eyJzY29faWQiOjU3NzQ3MzcsImhlYWRlciI6eyJnb29kIjp7InZpc2libGUiOnRydWV9fSwiYmFja19saXN0Ijp0cnVlfQ%3D%3D
【研修動画】Product Market Fit（PMF／No.26-36）,【動画】No.32 ソリューションはMVPで検証する,0:05:37,https://01entrepreneur.quizgenerator.net/sys/?action=quizPlayer&options=eyJzY29faWQiOjU3NzQ3NDIsImhlYWRlciI6eyJnb29kIjp7InZpc2libGUiOnRydWV9fSwiYmFja19saXN0Ijp0cnVlfQ%3D%3D
【研修動画】Product Market Fit（PMF／No.26-36）,【動画】No.33 ソリューションの検証ステップ,0:06:28,https://01entrepreneur.quizgenerator.net/sys/?action=quizPlayer&options=eyJzY29faWQiOjU3NzQ3NDcsImhlYWRlciI6eyJnb29kIjp7InZpc2libGUiOnRydWV9fSwiYmFja19saXN0Ijp0cnVlfQ%3D%3D
【研修動画】Product Market Fit（PMF／No.26-36）,【動画】No.34 価格の設定方法,0:05:27,https://01entrepreneur.quizgenerator.net/sys/?action=quizPlayer&options=eyJzY29faWQiOjU3NzQ3NTIsImhlYWRlciI6eyJnb29kIjp7InZpc2libGUiOnRydWV9fSwiYmFja19saXN0Ijp0cnVlfQ%3D%3D
【研修動画】Product Market Fit（PMF／No.26-36）,【動画】No.35 PMFを達成する条件,0:06:19,https://01entrepreneur.quizgenerator.net/sys/?action=quizPlayer&options=eyJzY29faWQiOjU3NzQ3NTcsImhlYWRlciI6eyJnb29kIjp7InZpc2libGUiOnRydWV9fSwiYmFja19saXN0Ijp0cnVlfQ%3D%3D
【研修動画】Product Market Fit（PMF／No.26-36）,【動画】No.36 PMF前にグロースさせてしまうことの弊害,0:05:28,https://01entrepreneur.quizgenerator.net/sys/?action=quizPlayer&options=eyJzY29faWQiOjU3NzQ3NjIsImhlYWRlciI6eyJnb29kIjp7InZpc2libGUiOnRydWV9fSwiYmFja19saXN0Ijp0cnVlfQ%3D%3D
【研修動画】Product Market Fit（PMF／No.26-36）,【修了証】だれでも新規事業つくれるカレッジ Product Market Fit（基礎動画編）,0:00:00,
【研修動画】Unit Economics 健全化（No.37）,【動画】No.37 事業開発ステップ⑤Unit Economics 健全化,0:05:50,https://01entrepreneur.quizgenerator.net/sys/?action=quizPlayer&options=eyJzY29faWQiOjU3NzQ3ODAsImhlYWRlciI6eyJnb29kIjp7InZpc2libGUiOnRydWV9fSwiYmFja19saXN0Ijp0cnVlfQ%3D%3D
【研修動画】Unit Economics 健全化（No.37）,【修了証】だれでも新規事業つくれるカレッジ Unit Economics 健全化（基礎動画編）,0:00:00,
【動画】マーケティング（No.38-40）,【動画】No.38 広告は小さく試して大きく投資する,0:05:58,https://01entrepreneur.quizgenerator.net/sys/?action=quizPlayer&options=eyJzY29faWQiOjU3NzUwNjAsImhlYWRlciI6eyJnb29kIjp7InZpc2libGUiOnRydWV9fSwiYmFja19saXN0Ijp0cnVlfQ%3D%3D
【動画】マーケティング（No.38-40）,【動画】No.39 広報は早いうちから地道に行う,0:05:39,https://01entrepreneur.quizgenerator.net/sys/?action=quizPlayer&options=eyJzY29faWQiOjU3NzUwNjMsImhlYWRlciI6eyJnb29kIjp7InZpc2libGUiOnRydWV9fSwiYmFja19saXN0Ijp0cnVlfQ%3D%3D
【動画】マーケティング（No.38-40）,【動画】No.40 顧客の根雪化がスケールの条件,0:06:00,https://01entrepreneur.quizgenerator.net/sys/?action=quizPlayer&options=eyJzY29faWQiOjU3NzUwNjYsImhlYWRlciI6eyJnb29kIjp7InZpc2libGUiOnRydWV9fSwiYmFja19saXN0Ijp0cnVlfQ%3D%3D
【動画】マーケティング（No.38-40）,【修了証】だれでも新規事業つくれるカレッジ 個別スキル編 マーケティング（基礎動画編）,0:00:00,
【動画】その他コラム（No.41-42）,【動画】No.41 マーケティングと経営の4視点,0:05:53,https://01entrepreneur.quizgenerator.net/sys/?action=quizPlayer&options=eyJzY29faWQiOjU3NzUwNzEsImhlYWRlciI6eyJnb29kIjp7InZpc2libGUiOnRydWV9fSwiYmFja19saXN0Ijp0cnVlfQ%3D%3D
【動画】その他コラム（No.41-42）,【動画】No.42 目標はSMARTに設定する,0:06:08,https://01entrepreneur.quizgenerator.net/sys/?action=quizPlayer&options=eyJzY29faWQiOjU3NzUwNzQsImhlYWRlciI6eyJnb29kIjp7InZpc2libGUiOnRydWV9fSwiYmFja19saXN0Ijp0cnVlfQ%3D%3D
【動画】その他コラム（No.41-42）,【修了証】だれでも新規事業つくれるカレッジ 個別スキル編 その他コラム（基礎動画編）,0:00:00,
【動画】セールス（No.43-51）,【動画】No.43 新規事業における営業とは,0:06:35,https://01entrepreneur.quizgenerator.net/sys/?action=quizPlayer&options=eyJzY29faWQiOjU3NzUwNzksImhlYWRlciI6eyJnb29kIjp7InZpc2libGUiOnRydWV9fSwiYmFja19saXN0Ijp0cnVlfQ%3D%3D
【動画】セールス（No.43-51）,【動画】No.44 確信が持てる商材を扱う,0:06:19,https://01entrepreneur.quizgenerator.net/sys/?action=quizPlayer&options=eyJzY29faWQiOjU3NzUwODIsImhlYWRlciI6eyJnb29kIjp7InZpc2libGUiOnRydWV9fSwiYmFja19saXN0Ijp0cnVlfQ%3D%3D
【動画】セールス（No.43-51）,【動画】No.45 営業のセオリーの作り方（全体構造編）,0:05:15,https://01entrepreneur.quizgenerator.net/sys/?action=quizPlayer&options=eyJzY29faWQiOjU3NzUwODUsImhlYWRlciI6eyJnb29kIjp7InZpc2libGUiOnRydWV9fSwiYmFja19saXN0Ijp0cnVlfQ%3D%3D
【動画】セールス（No.43-51）,【動画】No.46 営業のセオリーの作り方（信用獲得編）,0:05:08,https://01entrepreneur.quizgenerator.net/sys/?action=quizPlayer&options=eyJzY29faWQiOjU3NzUwODgsImhlYWRlciI6eyJnb29kIjp7InZpc2libGUiOnRydWV9fSwiYmFja19saXN0Ijp0cnVlfQ%3D%3D
【動画】セールス（No.43-51）,【動画】No.47 営業のセオリーの作り方（課題共有編）,0:05:47,https://01entrepreneur.quizgenerator.net/sys/?action=quizPlayer&options=eyJzY29faWQiOjU3NzUwOTEsImhlYWRlciI6eyJnb29kIjp7InZpc2libGUiOnRydWV9fSwiYmFja19saXN0Ijp0cnVlfQ%3D%3D
【動画】セールス（No.43-51）,【動画】No.48 ヒアリングの手法,0:06:27,https://01entrepreneur.quizgenerator.net/sys/?action=quizPlayer&options=eyJzY29faWQiOjU3NzUwOTQsImhlYWRlciI6eyJnb29kIjp7InZpc2libGUiOnRydWV9fSwiYmFja19saXN0Ijp0cnVlfQ%3D%3D
【動画】セールス（No.43-51）,【動画】No.49 営業のセオリーの作り方（トークスクリプト構築編）,0:06:37,https://01entrepreneur.quizgenerator.net/sys/?action=quizPlayer&options=eyJzY29faWQiOjU3NzUwOTcsImhlYWRlciI6eyJnb29kIjp7InZpc2libGUiOnRydWV9fSwiYmFja19saXN0Ijp0cnVlfQ%3D%3D
【動画】セールス（No.43-51）,【動画】No.50 営業のセオリーの作り方（提案・クロージング編）,0:05:32,https://01entrepreneur.quizgenerator.net/sys/?action=quizPlayer&options=eyJzY29faWQiOjU3NzUxMDAsImhlYWRlciI6eyJnb29kIjp7InZpc2libGUiOnRydWV9fSwiYmFja19saXN0Ijp0cnVlfQ%3D%3D
【動画】セールス（No.43-51）,【動画】No.51 営業のセオリーの作り方（アフターフォロー編）,0:05:54,https://01entrepreneur.quizgenerator.net/sys/?action=quizPlayer&options=eyJzY29faWQiOjU3NzUxMDMsImhlYWRlciI6eyJnb29kIjp7InZpc2libGUiOnRydWV9fSwiYmFja19saXN0Ijp0cnVlfQ%3D%3D
【動画】セールス（No.43-51）,【修了証】だれでも新規事業つくれるカレッジ 個別スキル編 セールス（基礎動画編）,0:00:00,
【動画】ファイナンス（No.52-54）,【動画】No.52 財務諸表の理解・運用は事業開始当初から必要①損益計算書について,0:07:37,https://01entrepreneur.quizgenerator.net/sys/?action=quizPlayer&options=eyJzY29faWQiOjU3NzUxMDgsImhlYWRlciI6eyJnb29kIjp7InZpc2libGUiOnRydWV9fSwiYmFja19saXN0Ijp0cnVlfQ%3D%3D
【動画】ファイナンス（No.52-54）,【動画】No.53 財務諸表の理解・運用は事業開始当初から必要②貸借対照表について,0:06:29,https://01entrepreneur.quizgenerator.net/sys/?action=quizPlayer&options=eyJzY29faWQiOjU3NzUxMTEsImhlYWRlciI6eyJnb29kIjp7InZpc2libGUiOnRydWV9fSwiYmFja19saXN0Ijp0cnVlfQ%3D%3D
【動画】ファイナンス（No.52-54）,【動画】No.54 財務諸表の理解・運用は事業開始当初から必要③キャッシュフロー計算書について,0:06:15,https://01entrepreneur.quizgenerator.net/sys/?action=quizPlayer&options=eyJzY29faWQiOjU3NzUxMTQsImhlYWRlciI6eyJnb29kIjp7InZpc2libGUiOnRydWV9fSwiYmFja19saXN0Ijp0cnVlfQ%3D%3D
【動画】ファイナンス（No.52-54）,【修了証】だれでも新規事業つくれるカレッジ 個別スキル編 ファイナンス（基礎動画編）,0:00:00,
【動画】システム（No.55-56）,【動画】No.55 システム開発の要求定義と要件定義,0:05:57,https://01entrepreneur.quizgenerator.net/sys/?action=quizPlayer&options=eyJzY29faWQiOjU3NzUxMTksImhlYWRlciI6eyJnb29kIjp7InZpc2libGUiOnRydWV9fSwiYmFja19saXN0Ijp0cnVlfQ%3D%3D
【動画】システム（No.55-56）,【動画】No.56 システム開発は柔軟に行う,0:04:40,https://01entrepreneur.quizgenerator.net/sys/?action=quizPlayer&options=eyJzY29faWQiOjU3NzUxMjIsImhlYWRlciI6eyJnb29kIjp7InZpc2libGUiOnRydWV9fSwiYmFja19saXN0Ijp0cnVlfQ%3D%3D
【動画】システム（No.55-56）,【修了証】だれでも新規事業つくれるカレッジ 個別スキル編 システム（基礎動画編）,0:00:00,
【研修動画】社内コミュニケーション編（No.57-68）,【動画】No.57 はじめに,0:05:18,https://01entrepreneur.quizgenerator.net/sys/?action=quizPlayer&options=eyJzY29faWQiOjU3NzQ4MzMsImhlYWRlciI6eyJnb29kIjp7InZpc2libGUiOnRydWV9fSwiYmFja19saXN0Ijp0cnVlfQ%3D%3D
【研修動画】社内コミュニケーション編（No.57-68）,【動画】No.58 企業内起業に取り組むための心得,0:07:20,https://01entrepreneur.quizgenerator.net/sys/?action=quizPlayer&options=eyJzY29faWQiOjU3NzQ4NDYsImhlYWRlciI6eyJnb29kIjp7InZpc2libGUiOnRydWV9fSwiYmFja19saXN0Ijp0cnVlfQ%3D%3D
【研修動画】社内コミュニケーション編（No.57-68）,【動画】No.59 事業計画を通すまでのヒアリングと社内調整①類似する事業を見つける,0:06:23,https://01entrepreneur.quizgenerator.net/sys/?action=quizPlayer&options=eyJzY29faWQiOjU3NzQ4NjQsImhlYWRlciI6eyJnb29kIjp7InZpc2libGUiOnRydWV9fSwiYmFja19saXN0Ijp0cnVlfQ%3D%3D
【研修動画】社内コミュニケーション編（No.57-68）,【動画】No.60 事業計画を通すまでのヒアリングと社内調整②既存事業との連携を探る,0:06:08,https://01entrepreneur.quizgenerator.net/sys/?action=quizPlayer&options=eyJzY29faWQiOjU3NzQ4NzQsImhlYWRlciI6eyJnb29kIjp7InZpc2libGUiOnRydWV9fSwiYmFja19saXN0Ijp0cnVlfQ%3D%3D
【研修動画】社内コミュニケーション編（No.57-68）,【動画】No.61 事業計画を通すまでのヒアリングと社内調整③既存事業との連携は４Pで考える,0:05:45,https://01entrepreneur.quizgenerator.net/sys/?action=quizPlayer&options=eyJzY29faWQiOjU3NzQ4NzcsImhlYWRlciI6eyJnb29kIjp7InZpc2libGUiOnRydWV9fSwiYmFja19saXN0Ijp0cnVlfQ%3D%3D
【研修動画】社内コミュニケーション編（No.57-68）,【動画】No.62 事業計画を通すまでのヒアリングと社内調整④親会社・子会社・関連会社との連携,0:05:48,https://01entrepreneur.quizgenerator.net/sys/?action=quizPlayer&options=eyJzY29faWQiOjU3NzQ4ODAsImhlYWRlciI6eyJnb29kIjp7InZpc2libGUiOnRydWV9fSwiYmFja19saXN0Ijp0cnVlfQ%3D%3D
【研修動画】社内コミュニケーション編（No.57-68）,【動画】No.63 事業計画を通すまでの社内の関係部署との連携,0:09:05,https://01entrepreneur.quizgenerator.net/sys/?action=quizPlayer&options=eyJzY29faWQiOjU3NzQ4ODMsImhlYWRlciI6eyJnb29kIjp7InZpc2libGUiOnRydWV9fSwiYmFja19saXN0Ijp0cnVlfQ%3D%3D
【研修動画】社内コミュニケーション編（No.57-68）,【動画】No.64 事業計画を通すまでの上層部への説明方法①情報収集,0:06:25,https://01entrepreneur.quizgenerator.net/sys/?action=quizPlayer&options=eyJzY29faWQiOjU3NzQ4ODYsImhlYWRlciI6eyJnb29kIjp7InZpc2libGUiOnRydWV9fSwiYmFja19saXN0Ijp0cnVlfQ%3D%3D
【研修動画】社内コミュニケーション編（No.57-68）,【動画】No.65 事業計画を通すまでの上層部への説明方法②投資効果,0:04:47,https://01entrepreneur.quizgenerator.net/sys/?action=quizPlayer&options=eyJzY29faWQiOjU3NzQ4ODksImhlYWRlciI6eyJnb29kIjp7InZpc2libGUiOnRydWV9fSwiYmFja19saXN0Ijp0cnVlfQ%3D%3D
【研修動画】社内コミュニケーション編（No.57-68）,【動画】No.66 事業計画を通すまでの上層部への説明方法③決裁者の特性を把握し、明確に説明する,0:06:34,https://01entrepreneur.quizgenerator.net/sys/?action=quizPlayer&options=eyJzY29faWQiOjU3NzQ4OTIsImhlYWRlciI6eyJnb29kIjp7InZpc2libGUiOnRydWV9fSwiYmFja19saXN0Ijp0cnVlfQ%3D%3D
【研修動画】社内コミュニケーション編（No.57-68）,【動画】No.67 事業計画を通した後の社内の関係部署との連携①,0:06:49,https://01entrepreneur.quizgenerator.net/sys/?action=quizPlayer&options=eyJzY29faWQiOjU3NzQ4OTQsImhlYWRlciI6eyJnb29kIjp7InZpc2libGUiOnRydWV9fSwiYmFja19saXN0Ijp0cnVlfQ%3D%3D
【研修動画】社内コミュニケーション編（No.57-68）,【動画】No.68 事業計画を通した後の社内の関係部署との連携②,0:05:55,https://01entrepreneur.quizgenerator.net/sys/?action=quizPlayer&options=eyJzY29faWQiOjU3NzQ4OTUsImhlYWRlciI6eyJnb29kIjp7InZpc2libGUiOnRydWV9fSwiYmFja19saXN0Ijp0cnVlfQ%3D%3D
【研修動画】社内コミュニケーション編（No.57-68）,【修了証】だれでも新規事業つくれるカレッジ 社内コミュニケーション編（基礎動画編）,0:00:00,
【ワーク＆ワーク解説】Ideation（No.12-14）,【ワーク／ノーマル】No.13 リーンキャンバスにまとめる（前半）,0:30:00,https://01entrepreneur.quizgenerator.net/sys/?action=quizPlayer&options=eyJzY29faWQiOjU3NzU3NDUsImhlYWRlciI6eyJnb29kIjp7InZpc2libGUiOnRydWV9fSwiYmFja19saXN0Ijp0cnVlfQ%3D%3D
【ワーク＆ワーク解説】Ideation（No.12-14）,【ワーク／ノーマル】No.14 リーンキャンバスにまとめる（後半）,0:30:00,https://01entrepreneur.quizgenerator.net/sys/?action=quizPlayer&options=eyJzY29faWQiOjU3NzU3NDgsImhlYWRlciI6eyJnb29kIjp7InZpc2libGUiOnRydWV9fSwiYmFja19saXN0Ijp0cnVlfQ%3D%3D
【ワーク＆ワーク解説】Ideation（No.12-14）,【修了証】だれでも新規事業つくれるカレッジ Ideation（ワーク上級編）,0:00:00,
【ワーク＆ワーク解説】Customer Problem Fit（CPF／No.15-20）,【ワーク／ノーマル】No.16 最初に取り組むべき最も重要なことは顧客とその課題,0:30:00,https://01entrepreneur.quizgenerator.net/sys/?action=quizPlayer&options=eyJzY29faWQiOjU3NzU3NTQsImhlYWRlciI6eyJnb29kIjp7InZpc2libGUiOnRydWV9fSwiYmFja19saXN0Ijp0cnVlfQ%3D%3D
