フォルダ名,コンテンツ名,標準学習時間,URL
【研修動画】Webライティング,【動画】公開・検証・ブラッシュアップ,0:06:10,https://01entrepreneur.quizgenerator.net/sys/?action=quizPlayer&options=eyJzY29faWQiOjU3Nzc5ODksImhlYWRlciI6eyJnb29kIjp7InZpc2libGUiOnRydWV9fSwiYmFja19saXN0Ijp0cnVlfQ%3D%3D
【研修動画】Webライティング,【理解度テスト】公開・検証・ブラッシュアップ,0:03:00,https://01entrepreneur.quizgenerator.net/sys/?action=quizPlayer&options=eyJzY29faWQiOjU3Nzc5OTEsImhlYWRlciI6eyJnb29kIjp7InZpc2libGUiOnRydWV9fSwiYmFja19saXN0Ijp0cnVlfQ%3D%3D
【研修動画】Webライティング,【動画】効果的なメールの設計（件名・本文含む）,0:07:53,
【研修動画】Webライティング,【理解度テスト】効果的なメールの設計（件名・本文含む）,0:03:00,
【研修動画】Webライティング,【動画】メールマガジン作成と活用のポイント,0:06:29,
【研修動画】Webライティング,【理解度テスト】メールマガジン作成と活用のポイント,0:03:00,
【研修動画】Webライティング,【修了証】Webライティング（研修動画）,0:00:00,
【研修動画】Webデザイン,【動画】Web導線とは,0:05:56,
【研修動画】Webデザイン,【理解度テスト】Web導線とは,0:03:00,
【研修動画】Webデザイン,【動画】デザインの特徴,0:06:53,
【研修動画】Webデザイン,【理解度テスト】デザインの特徴,0:03:00,
【研修動画】Webデザイン,【動画】レイアウトデザインの4原則,0:06:00,
【研修動画】Webデザイン,【理解度テスト】レイアウトデザインの4原則,0:03:00,
【研修動画】Webデザイン,【動画】トーン&マナーとデザイン要素の基礎,0:06:00,
【研修動画】Webデザイン,【理解度テスト】トーン&マナーとデザイン要素の基礎,0:03:00,
【研修動画】Webデザイン,【動画】Web制作の流れとデザインツール,0:05:44,
【研修動画】Webデザイン,【理解度テスト】Web制作の流れとデザインツール,0:03:00,
【研修動画】Webデザイン,【動画】バナーデザインとメインビジュアル,0:06:18,
【研修動画】Webデザイン,【理解度テスト】バナーデザインとメインビジュアル,0:03:00,
【研修動画】Webデザイン,【動画】Canvaの使い方（バナー・メインビジュアル作成）,0:06:19,
【研修動画】Webデザイン,【理解度テスト】Canvaの使い方（バナー・メインビジュアル作成）,0:03:00,
【研修動画】Webデザイン,【修了証】Webデザイン（研修動画）,0:00:00,
【研修動画】SNS活用,【動画】SNSを活用したビジネス戦略,0:07:00,
【研修動画】SNS活用,【理解度テスト】SNSを活用したビジネス戦略,0:03:00,
【研修動画】SNS活用,【動画】各SNSプラットフォームの活用法,0:07:56,
【研修動画】SNS活用,【理解度テスト】各SNSプラットフォームの活用法,0:03:00,
【研修動画】SNS活用,【動画】効果的なSNS運用のための準備,0:06:39,
【研修動画】SNS活用,【理解度テスト】効果的なSNS運用のための準備,0:03:00,
【研修動画】SNS活用,【動画】効果的なSNSプロフィールの構築方法,0:08:13,
【研修動画】SNS活用,【理解度テスト】効果的なSNSプロフィールの構築方法,0:03:00,
【研修動画】SNS活用,【動画】SNSコンテンツ制作,0:07:27,
【研修動画】SNS活用,【理解度テスト】SNSコンテンツ制作,0:03:00,
【研修動画】SNS活用,【動画】SNS投稿の戦略（効果的なハッシュタグとタイミング）,0:08:13,
【研修動画】SNS活用,【理解度テスト】SNS投稿の戦略（効果的なハッシュタグとタイミング）,0:03:00,
【研修動画】SNS活用,【動画】ビジネスSNSでのコメント対応,0:07:54,
【研修動画】SNS活用,【理解度テスト】ビジネスSNSでのコメント対応,0:03:00,
【研修動画】SNS活用,【動画】SNSでフォロワーを効率的に増やす方法,0:06:14,
【研修動画】SNS活用,【理解度テスト】SNSでフォロワーを効率的に増やす方法,0:03:00,
【研修動画】SNS活用,【動画】SNS広告（効果的なターゲティング〜PDCAサイクル）,0:10:15,
【研修動画】SNS活用,【理解度テスト】SNS広告（効果的なターゲティング〜PDCAサイクル）,0:03:00,
【研修動画】SNS活用,【動画】SNS炎上時の対処法,0:08:47,
【研修動画】SNS活用,【理解度テスト】SNS炎上時の対処法,0:03:00,
【研修動画】SNS活用,【修了証】SNS活用,0:00:00,
【研修動画】SEO最適化,【動画】Webサイトの視認性を高めるSEOの基本,0:06:22,
【研修動画】SEO最適化,【理解度テスト】Webサイトの視認性を高めるSEOの基本,0:03:00,
【研修動画】SEO最適化,【動画】Webサイトの視認性を高める文章の作り方,0:06:08,
【研修動画】SEO最適化,【理解度テスト】Webサイトの視認性を高める文章の作り方,0:03:00,
【研修動画】SEO最適化,【動画】WebサイトのGoogle認識度チェック方法,0:06:17,
【研修動画】SEO最適化,【理解度テスト】WebサイトのGoogle認識度チェック方法,0:03:00,
【研修動画】SEO最適化,【動画】SEOのためのキーワード戦略と検索傾向の理解,0:10:22,
【研修動画】SEO最適化,【理解度テスト】SEOのためのキーワード戦略と検索傾向の理解,0:03:00,
【研修動画】SEO最適化,【動画】Googleペナルティと効果的なリンク戦略,0:06:00,
【研修動画】SEO最適化,【理解度テスト】Googleペナルティと効果的なリンク戦略,0:03:00,
【研修動画】SEO最適化,【動画】SEOにまつわるよくある誤解と対策,0:05:53,
【研修動画】SEO最適化,【理解度テスト】SEOにまつわるよくある誤解と対策,0:03:00,
【研修動画】SEO最適化,【動画】SEO効果を高めるページボリュームの重要性,0:04:54,
【研修動画】SEO最適化,【理解度テスト】SEO効果を高めるページボリュームの重要性,0:03:00,
【研修動画】SEO最適化,【動画】ロングテールSEOの基礎,0:07:30,
【研修動画】SEO最適化,【理解度テスト】ロングテールSEOの基礎,0:03:00,
【研修動画】SEO最適化,【動画】Webサイト表示速度の最適化とその必要性,0:06:39,
【研修動画】SEO最適化,【理解度テスト】Webサイト表示速度の最適化とその必要性,0:03:00,
【研修動画】SEO最適化,【動画】セキュリティの強化（HTTPS導入）,0:07:28,
【研修動画】SEO最適化,【理解度テスト】セキュリティの強化（HTTPS導入）,0:03:00,
【研修動画】SEO最適化,【修了証】SEO最適化（研修動画）,0:00:00,
【研修動画】分析と改善,【動画】データから読み解くWebマーケティング戦略,0:07:19,
【研修動画】分析と改善,【理解度テスト】データから読み解くWebマーケティング戦略,0:03:00,
【研修動画】分析と改善,【動画】効果的なWebマーケティングのための分析と改善法,0:08:45,
【研修動画】分析と改善,【理解度テスト】効果的なWebマーケティングのための分析と改善法,0:03:00,
【研修動画】分析と改善,【動画】Webサイト改善の実例（Google Analyticsによる分析と対策）,0:06:30,
【研修動画】分析と改善,【理解度テスト】Webサイト改善の実例（Google Analyticsによる分析と対策）,0:03:00,
【研修動画】分析と改善,【修了証】分析と改善,0:00:00,
【ワーク&ワーク解説】Webライティング,【ワーク】Webライティングの特性,0:13:00,
【ワーク&ワーク解説】Webライティング,【動画 / ワーク回答例】Webライティングの特性,0:10:40,
【ワーク&ワーク解説】Webライティング,【ワーク】Webライティングとデスクリサーチ,0:13:00,
【ワーク&ワーク解説】Webライティング,【動画 / ワーク回答例】Webライティングとデスクリサーチ,0:09:54,
【ワーク&ワーク解説】Webライティング,【ワーク】Webライティングとコラム,0:13:00,
【ワーク&ワーク解説】Webライティング,【動画 / ワーク回答例】Webライティングとコラム,0:08:10,
【ワーク&ワーク解説】Webライティング,【ワーク】Webライティングとレポートライティング,0:14:00,
【ワーク&ワーク解説】Webライティング,【動画 / ワーク回答例】Webライティングとレポートライティング,0:09:48,
【ワーク&ワーク解説】Webライティング,【ワーク】Webライティングとニュース・リリース,0:10:00,
【ワーク&ワーク解説】Webライティング,【動画 / ワーク回答例】Webライティングとニュース・リリース,0:07:36,
【ワーク&ワーク解説】Webライティング,【ワーク】Webライティングの流れ,0:13:00,
【ワーク&ワーク解説】Webライティング,【動画 / ワーク回答例】Webライティングの流れ,0:09:28,
【ワーク&ワーク解説】Webライティング,【ワーク】ターゲットと目的設定,0:13:00,
【ワーク&ワーク解説】Webライティング,【動画 / ワーク回答例】ターゲットと目的設定,0:10:45,
【ワーク&ワーク解説】Webライティング,【ワーク】プロット制作,0:07:00,
【ワーク&ワーク解説】Webライティング,【動画 / ワーク回答例】プロット制作,0:08:37,
【ワーク&ワーク解説】Webライティング,【ワーク】原稿作成とチェック,0:18:00,
【ワーク&ワーク解説】Webライティング,【動画 / ワーク回答例】原稿作成とチェック,0:08:40,
【ワーク&ワーク解説】Webライティング,【ワーク】公開・検証・ブラッシュアップ,0:21:00,
【ワーク&ワーク解説】Webライティング,【動画 / ワーク回答例】公開・検証・ブラッシュアップ,0:10:59,
【ワーク&ワーク解説】Webライティング,【ワーク】効果的なメールの設計（件名・本文含む）,0:07:00,
【ワーク&ワーク解説】Webライティング,【動画 / ワーク回答例】効果的なメールの設計（件名・本文含む）,0:07:37,
【ワーク&ワーク解説】Webライティング,【ワーク】メールマガジン作成と活用のポイント,0:12:00,
【ワーク&ワーク解説】Webライティング,【動画 / ワーク回答例】メールマガジン作成と活用のポイント,0:08:28,
【ワーク&ワーク解説】Webライティング,【修了証】Webライティング（ワーク&ワーク解説）,0:00:00,
【ワーク&ワーク解説】Webデザイン,【ワーク】Web導線とは,0:12:00,
【ワーク&ワーク解説】Webデザイン,【動画 / ワーク回答例】Web導線とは,0:10:23,
【ワーク&ワーク解説】Webデザイン,【ワーク】デザインの特徴,0:16:00,
【ワーク&ワーク解説】Webデザイン,【動画 / ワーク回答例】デザインの特徴,0:09:07,
【ワーク&ワーク解説】Webデザイン,【ワーク】レイアウトデザインの4原則,0:15:00,
【ワーク&ワーク解説】Webデザイン,【動画 / ワーク回答例】レイアウトデザインの4原則,0:10:31,
【ワーク&ワーク解説】Webデザイン,【ワーク】トーン&マナーとデザイン要素の基礎,0:11:00,
【ワーク&ワーク解説】Webデザイン,【動画 / ワーク回答例】トーン&マナーとデザイン要素の基礎,0:08:43,
【ワーク&ワーク解説】Webデザイン,【ワーク】Web制作の流れとデザインツール,0:13:00,
【ワーク&ワーク解説】Webデザイン,【動画 / ワーク回答例】Web制作の流れとデザインツール,0:07:48,
【ワーク&ワーク解説】Webデザイン,【ワーク】バナーデザインとメインビジュアル,0:11:00,
【ワーク&ワーク解説】Webデザイン,【動画 / ワーク回答例】バナーデザインとメインビジュアル,0:05:43,
【ワーク&ワーク解説】Webデザイン,【ワーク】Canvaの使い方（バナー・メインビジュアル作成）,0:11:00,
【ワーク&ワーク解説】Webデザイン,【動画 / ワーク回答例】Canvaの使い方（バナー・メインビジュアル作成）,0:05:56,
【ワーク&ワーク解説】Webデザイン,【修了証】Webデザイン（ワーク&ワーク解説）,0:00:00,
【ワーク&ワーク解説】SNS活用,【ワーク】SNSを活用したビジネス戦略,0:09:00,
【ワーク&ワーク解説】SNS活用,【動画 / ワーク回答例】SNSを活用したビジネス戦略,0:06:37,
【ワーク&ワーク解説】SNS活用,【ワーク】各SNSプラットフォームの活用法,0:11:00,
【ワーク&ワーク解説】SNS活用,【動画 / ワーク回答例】各SNSプラットフォームの活用法,0:08:09,
【ワーク&ワーク解説】SNS活用,【ワーク】効果的なSNS運用のための準備,0:09:00,
【ワーク&ワーク解説】SNS活用,【動画 / ワーク回答例】効果的なSNS運用のための準備,0:07:20,
【ワーク&ワーク解説】SNS活用,【ワーク】効果的なSNSプロフィールの構築方法,0:09:00,
【ワーク&ワーク解説】SNS活用,【動画 / ワーク回答例】効果的なSNSプロフィールの構築方法,0:05:53,
【ワーク&ワーク解説】SNS活用,【ワーク】SNSコンテンツ制作,0:11:00,
【ワーク&ワーク解説】SNS活用,【動画 / ワーク回答例】SNSコンテンツ制作,0:06:05,
【ワーク&ワーク解説】SNS活用,【ワーク】SNS投稿の戦略（効果的なハッシュタグとタイミング）,0:07:00,
【ワーク&ワーク解説】SNS活用,【動画 / ワーク回答例】SNS投稿の戦略（効果的なハッシュタグとタイミング）,0:06:16,
【ワーク&ワーク解説】SNS活用,【ワーク】ビジネスSNSでのコメント対応,0:09:00,
【ワーク&ワーク解説】SNS活用,【動画 / ワーク回答例】ビジネスSNSでのコメント対応,0:07:01,
【ワーク&ワーク解説】SNS活用,【ワーク】SNSでフォロワーを効率的に増やす方法,0:07:00,
【ワーク&ワーク解説】SNS活用,【動画 / ワーク回答例】SNSでフォロワーを効率的に増やす方法,0:04:47,
【ワーク&ワーク解説】SNS活用,【ワーク】SNS広告（効果的なターゲティング〜PDCAサイクル）,0:09:00,
【ワーク&ワーク解説】SNS活用,【動画 / ワーク回答例】SNS広告（効果的なターゲティング〜PDCAサイクル）,0:06:42,
【ワーク&ワーク解説】SNS活用,【ワーク】SNS炎上時の対処法,0:05:00,
【ワーク&ワーク解説】SNS活用,【動画 / ワーク回答例】SNS炎上時の対処法,0:04:54,
【ワーク&ワーク解説】SNS活用,【修了証】SNS活用（ワーク&ワーク解説）,0:00:00,
【ワーク&ワーク解説】SEO最適化,【ワーク】Webサイトの視認性を高めるSEOの基本,0:10:00,
【ワーク&ワーク解説】SEO最適化,【動画 / ワーク回答例】Webサイトの視認性を高めるSEOの基本,0:05:00,
【ワーク&ワーク解説】SEO最適化,【ワーク】Webサイトの視認性を高める文章の作り方,0:10:00,
【ワーク&ワーク解説】SEO最適化,【動画 / ワーク回答例】Webサイトの視認性を高める文章の作り方,0:07:37,
【ワーク&ワーク解説】SEO最適化,【ワーク】WebサイトのGoogle認識度チェック方法,0:15:00,
【ワーク&ワーク解説】SEO最適化,【動画 / ワーク回答例】WebサイトのGoogle認識度チェック方法,0:05:52,
【ワーク&ワーク解説】SEO最適化,【ワーク】SEOのためのキーワード戦略と検索傾向の理解,0:15:00,
【ワーク&ワーク解説】SEO最適化,【動画 / ワーク回答例】SEOのためのキーワード戦略と検索傾向の理解,0:07:59,
【ワーク&ワーク解説】SEO最適化,【ワーク】Googleペナルティと効果的なリンク戦略,0:10:00,
【ワーク&ワーク解説】SEO最適化,【動画 / ワーク回答例】Googleペナルティと効果的なリンク戦略,0:07:34,
【ワーク&ワーク解説】SEO最適化,【ワーク】SEOにまつわるよくある誤解と対策,0:05:00,
【ワーク&ワーク解説】SEO最適化,【動画 / ワーク回答例】SEOにまつわるよくある誤解と対策,0:03:55,
【ワーク&ワーク解説】SEO最適化,【ワーク】SEO効果を高めるページボリュームの重要性,0:15:00,
【ワーク&ワーク解説】SEO最適化,【動画 / ワーク回答例】SEO効果を高めるページボリュームの重要性,0:16:00,
【ワーク&ワーク解説】SEO最適化,【ワーク】ロングテールSEOの基礎,0:10:00,
【ワーク&ワーク解説】SEO最適化,【動画 / ワーク回答例】ロングテールSEOの基礎,0:05:04,
【ワーク&ワーク解説】SEO最適化,【ワーク】Webサイト表示速度の最適化とその必要性,0:15:00,
【ワーク&ワーク解説】SEO最適化,【動画 / ワーク回答例】Webサイト表示速度の最適化とその必要性,0:06:57,
【ワーク&ワーク解説】SEO最適化,【ワーク】セキュリティの強化（HTTPS導入）,0:05:00,
【ワーク&ワーク解説】SEO最適化,【動画 / ワーク回答例】セキュリティの強化（HTTPS導入）,0:03:48,
【ワーク&ワーク解説】SEO最適化,【修了証】SEO最適化（ワーク&ワーク解説）,0:00:00,
【ワーク&ワーク解説】分析と改善,【ワーク】データから読み解くWebマーケティング戦略,0:20:00,
【ワーク&ワーク解説】分析と改善,【動画 / ワーク回答例】データから読み解くWebマーケティング戦略,0:04:46,
【ワーク&ワーク解説】分析と改善,【ワーク】効果的なWebマーケティングのための分析と改善法,0:15:00,
【ワーク&ワーク解説】分析と改善,【動画 / ワーク回答例】効果的なWebマーケティングのための分析と改善法,0:05:21,
【ワーク&ワーク解説】分析と改善,【ワーク】Webサイト改善の実例（Google Analyticsによる分析と対策）,0:15:00,
【ワーク&ワーク解説】分析と改善,【動画 / ワーク回答例】Webサイト改善の実例（Google Analyticsによる分析と対策）,0:04:45,
【ワーク&ワーク解説】分析と改善,【修了証】分析と改善（ワーク&ワーク解説）,0:00:00,
